k,exact,IAPPA1_q1.75,IAPPA2_q1.75,delta1_bound_component,delta2_bound_component
645,2.738233609696437e-12,7.602983407173165e-09,7.342528292658982e-11,0.00968078678283917,6.863064167129756e-07
646,2.6715477865083633e-12,7.587102893691537e-09,7.281036055840348e-11,0.009673026743833569,6.842004968758574e-07
647,2.6063523538783165e-12,7.571582924248734e-09,7.219837603310899e-11,0.009665284681380889,6.8210425974564e-07
648,2.5426164891405414e-12,7.556413270611965e-09,7.15893559914706e-11,0.009657560526841519,6.800176460342899e-07
649,2.480309962482798e-12,7.541583726636046e-09,7.098332616646526e-11,0.009649854211940591,6.77940596906974e-07
650,2.4194031264650715e-12,7.527084110456899e-09,7.038031139319223e-11,0.009642165668765511,6.758730539779075e-07
651,2.359866905698709e-12,7.512904266689243e-09,6.978033561886348e-11,0.009634494829763491,6.738149593062468e-07
652,2.301672786684343e-12,7.499034068631462e-09,6.918342191286976e-11,0.00962684162773911,6.717662553920259e-07
653,2.244792807806972e-12,7.485463420480239e-09,6.858959247691599e-11,0.009619205995851888,6.69726885172136e-07
654,2.1891995494864745e-12,7.472182259557387e-09,6.79988686552213e-11,0.009611587867613895,6.676967920163481e-07
655,2.134866124481938e-12,7.459180558551201e-09,6.741127094477817e-11,0.009603987176887359,6.656759197233778e-07
656,2.0817661683480738e-12,7.446448327774214e-09,6.682681900566576e-11,0.009596403857882314,6.636642125169911e-07
657,2.0298738300420244e-12,7.4339756174392225e-09,6.624553167141164e-11,0.00958883784515425,6.61661615042152e-07
658,1.9791637626788855e-12,7.421752519955141e-09,6.566742695939789e-11,0.009581289073601796,6.596680723612112e-07
659,1.9296111144341976e-12,7.409769172244058e-09,6.509252208130561e-11,0.009573757478464414,6.576835299501337e-07
660,1.881191519591722e-12,7.398015758080596e-09,6.452083345359419e-11,0.009566242995320114,6.557079336947678e-07
661,1.8338810897347618e-12,7.386482510454571e-09,6.395237670800938e-11,0.009558745560083183,6.537412298871511e-07
662,1.7876564050793353e-12,7.375159713957594e-09,6.33871667021171e-11,0.009551265109001948,6.517833652218579e-07
663,1.7424945059474599e-12,7.3640377071941695e-09,6.282521752985663e-11,0.009543801578656535,6.498342867923827e-07
664,1.6983728843788351e-12,7.353106885217576e-09,6.226654253211044e-11,0.009536354905956668,6.478939420875626e-07
665,1.6552694758792156e-12,7.342357701990594e-09,6.171115430728525e-11,0.009528925028139462,6.45962278988037e-07
666,1.6131626513037407e-12,7.331780672870979e-09,6.115906472190067e-11,0.009521511882767264,6.440392457627443e-07
667,1.5720312088735283e-12,7.321366377121345e-09,6.061028492118114e-11,0.009514115407725478,6.421247910654543e-07
668,1.5318543663238056e-12,7.311105460442991e-09,6.006482533964718e-11,0.009506735541220442,6.402188639313377e-07
669,1.4926117531818894e-12,7.300988637532877e-09,5.952269571170161e-11,0.009499372221777286,6.383214137735708e-07
670,1.4542834031732994e-12,7.291006694662889e-09,5.898390508220806e-11,0.009492025388237842,6.364323903799757e-07
671,1.4168497467543335e-12,7.281150492280301e-09,5.844846181705639e-11,0.009484694979758544,6.345517439096947e-07
672,1.3802916037693973e-12,7.271410967628142e-09,5.7916373613712974e-11,0.00947738093580836,6.326794248898994e-07
673,1.3445901762314275e-12,7.261779137384004e-09,5.738764751175115e-11,0.00947008319616674,6.308153842125338e-07
674,1.309727041223729e-12,7.252246100315719e-09,5.686228990335918e-11,0.009462801700921565,6.289595731310913e-07
675,1.2756841439215716e-12,7.242803039952009e-09,5.6340306543821737e-11,0.009455536390467135,6.271119432574242e-07
676,1.2424437907318846e-12,7.233441227266262e-09,5.582170256197217e-11,0.009448287205502157,6.252724465585869e-07
677,1.2099886425494192e-12,7.224152023371234e-09,5.5306482470612175e-11,0.009441054087027757,6.234410353537103e-07
678,1.178301708127738e-12,7.21492688222244e-09,5.479465017689558e-11,0.009433836976345504,6.216176623109095e-07
679,1.1473663375634147e-12,7.205757353327849e-09,5.428620899267375e-11,0.009426635815055446,6.198022804442222e-07
680,1.1171662158918315e-12,7.196635084461316e-09,5.37811616447993e-11,0.009419450545054175,6.179948431105791e-07
681,1.0876853567929818e-12,7.187551824377045e-09,5.327951028538554e-11,0.00941228110853289,6.161953040068046e-07
682,1.0589080964056838e-12,7.178499425522355e-09,5.278125650201875e-11,0.009405127447975493,6.144036171666482e-07
683,1.0308190872486364e-12,7.1694698467457635e-09,5.228640132792087e-11,0.00939798950615668,6.12619736957847e-07
684,1.003403292246754e-12,7.160455155997427e-09,5.179494525206011e-11,0.009390867226140073,6.108436180792163e-07
685,9.766459788612383e-13,7.1514475330187656e-09,5.130688822920655e-11,0.009383760551276333,6.090752155577716e-07
686,9.505327133218396e-13,7.14243927201807e-09,5.0822229689931005e-11,0.009376669425201324,6.073144847458784e-07
687,9.250493549597994e-13,7.133422784328855e-09,5.0340968550544475e-11,0.009369593791834266,6.055613813184312e-07
688,9.001820506399574e-13,7.124390601047474e-09,4.9863103222976044e-11,0.009362533595375908,6.038158612700617e-07
689,8.759172292905336e-13,7.11533537564667e-09,4.9388631624587177e-11,0.009355488780306728,6.020778809123741e-07
690,8.522415965291085e-13,7.106249886561467e-09,4.89175511879203e-11,0.00934845929138513,6.003473968712086e-07
691,8.29142129383331e-13,7.097127039743959e-09,4.8449858870379816e-11,0.00934144507364566,5.986243660839332e-07
692,8.066060711049054e-13,7.087959871183328e-09,4.798555116384357e-11,0.009334446072397244,5.969087457967613e-07
693,7.846209260754258e-13,7.0787415493875004e-09,4.752462410420296e-11,0.00932746223322143,5.952004935620978e-07
694,7.631744548026345e-13,7.069465377822834e-09,4.706707328083011e-11,0.009320493501970652,5.934995672359098e-07
695,7.422546690056926e-13,7.060124797308131e-09,4.661289384597023e-11,0.009313539824766496,5.91805924975126e-07
696,7.218498267880892e-13,7.050713388359384e-09,4.616208052405778e-11,0.009306601147997995,5.9011952523506e-07
697,7.019484278967951e-13,7.041224873481526e-09,4.571462762095479e-11,0.009299677418319927,5.884403267668601e-07
698,6.825392090663118e-13,7.031653119403647e-09,4.5270529033110125e-11,0.009292768582651118,5.867682886149851e-07
699,6.636111394462671e-13,7.0219921392539866e-09,4.4829778256637893e-11,0.009285874588172784,5.851033701147039e-07
700,6.451534161112352e-13,7.012236094671174e-09,4.439236839631431e-11,0.009278995382326856,5.834455308896211e-07
701,6.271554596514543e-13,7.002379297848131e-09,4.3958292174491255e-11,0.00927213091281434,5.817947308492266e-07
702,6.096069098431594e-13,6.992416213505221e-09,4.3527541939925633e-11,0.009265281127593679,5.801509301864692e-07
703,5.924976213972344e-13,6.982341460789146e-09,4.31001096765234e-11,0.00925844597487913,5.785140893753548e-07
704,5.758176597849253e-13,6.972149815094293e-09,4.267598701199723e-11,0.009251625403139153,5.768841691685684e-07
705,5.595572971393578e-13,6.961836209803201e-09,4.2255165226436814e-11,0.00924481936109482,5.752611305951185e-07
706,5.437070082316261e-13,6.951395737942997e-09,4.183763526079081e-11,0.009238027797718217,5.736449349580056e-07
707,5.282574665202322e-13,6.9408236537546455e-09,4.1423387725259884e-11,0.009231250662230876,5.720355438319137e-07
708,5.131995402726687e-13,6.930115374172057e-09,4.101241290759972e-11,0.009224487904102218,5.704329190609239e-07
709,4.985242887579598e-13,6.919266480208133e-09,4.0604700781333526e-11,0.009217739473047994,5.688370227562506e-07
710,4.842229585089823e-13,6.90827271824499e-09,4.0200241013873187e-11,0.009211005319028754,5.672478172940004e-07
711,4.702869796534092e-13,6.897130001225664e-09,3.97990229745485e-11,0.009204285392248322,5.656652653129521e-07
712,4.567079623121358e-13,6.885834409744809e-09,3.940103574254408e-11,0.009197579643152274,5.640893297123586e-07
713,4.434776930640555e-13,6.874382193035989e-09,3.900626811474307e-11,0.009190888022426435,5.625199736497706e-07
714,4.3058813147607614e-13,6.862769769853313e-09,3.8614708613477694e-11,0.009184210480995401,5.609571605388816e-07
715,4.1803140669727645e-13,6.850993729245289e-09,3.8226345494185774e-11,0.009177546970021043,5.594008540473929e-07
716,4.0579981411612294e-13,6.839050831218988e-09,3.784116675297319e-11,0.00917089744090104,5.578510180949004e-07
717,3.938858120796785e-13,6.826938007292684e-09,3.7459160134081724e-11,0.00916426184526743,5.563076168508011e-07
718,3.8228201867374794e-13,6.8146523609353825e-09,3.708031313726227e-11,0.009157640134985153,5.547706147322206e-07
719,3.7098120856292643e-13,6.802191167891758e-09,3.670461302505294e-11,0.00915103226215062,5.532399764019595e-07
720,3.599763098895238e-13,6.78955187639119e-09,3.633204682996219e-11,0.009144438179090287,5.517156667664615e-07
721,3.4926040123035876e-13,6.776732107239839e-09,3.5962601361556503e-11,0.009137857838359235,5.501976509737991e-07
722,3.3882670861042874e-13,6.76372965379475e-09,3.559626321345283e-11,0.009131291192739774,5.486858944116799e-07
723,3.2866860257247415e-13,6.750542481819292e-09,3.523301877021554e-11,0.009124738195240041,5.471803627054716e-07
724,3.187795953014714e-13,6.737168729219303e-09,3.487285421415813e-11,0.009118198799092626,5.45681021716246e-07
725,3.091533378031055e-13,6.723606705659591e-09,3.45157555320493e-11,0.009111672957753189,5.441878375388424e-07
726,2.9978361713528405e-13,6.7098548920605446e-09,3.4161708521723956e-11,0.0091051606248991,5.427007764999485e-07
727,2.9066435369176926e-13,6.695911939974857e-09,3.381069879859898e-11,0.009098661754428097,5.412198051562001e-07
728,2.8178959853701575e-13,6.681776670844515e-09,3.346271180209384e-11,0.009092176300456927,5.397448902922996e-07
729,2.73153530791323e-13,6.6674480751384034e-09,3.311773280195648e-11,0.009085704217320023,5.382759989191513e-07
730,2.647504550654177e-13,6.652925311371046e-09,3.2775746904494446e-11,0.009079245459568182,5.36813098272015e-07
731,2.5657479894359613e-13,6.6382077050032165e-09,3.243673905871169e-11,0.009072799981967245,5.353561558086775e-07
732,2.48621110514572e-13,6.623294747225327e-09,3.210069406235118e-11,0.009066367739496803,5.33905139207641e-07
733,2.4088405594918797e-13,6.608186093624628e-09,3.1767596567843767e-11,0.009059948687348895,5.324600163663288e-07
734,2.333584171241598e-13,6.592881562737549e-09,3.143743108816344e-11,0.00905354278092673,5.310207553993083e-07
735,2.260390892910371e-13,6.5773811344885535e-09,3.111018200258959e-11,0.00904714997584341,5.295873246365297e-07
736,2.1892107878957708e-13,6.561684948517136e-09,3.078583356237644e-11,0.009040770227920663,5.281596926215835e-07
737,2.1199950080474e-13,6.545793302394764e-09,3.046436989633025e-11,0.009034403493187591,5.267378281099717e-07
738,2.0526957716652698e-13,6.529706649733651e-09,3.014577501629455e-11,0.009028049727879418,5.253217000673979e-07
739,1.9872663419189365e-13,6.513425598189511e-09,2.983003282254416e-11,0.009021708888436258,5.239112776680714e-07
740,1.9236610056798638e-13,6.496950907360546e-09,2.951712710908808e-11,0.009015380931501886,5.225065302930289e-07
741,1.861835052759571e-13,6.4802834865850315e-09,2.920704156888211e-11,0.009009065813922513,5.211074275284703e-07
742,1.8017447555462802e-13,6.46342439264014e-09,2.8899759798951593e-11,0.009002763492745583,5.197139391641118e-07
743,1.743347349032858e-13,6.446374827344587e-09,2.8595265305424893e-11,0.008996473925218561,5.183260351915532e-07
744,1.6866010112290022e-13,6.429136135068056e-09,2.829354150847813e-11,0.008990197068787752,5.169436858026606e-07
745,1.6314648439506994e-13,6.411709800150245e-09,2.79945717471917e-11,0.008983932881097107,5.155668613879651e-07
746,1.577898853980123e-13,6.394097444232708e-09,2.769833928431948e-11,0.008977681319987054,5.141955325350751e-07
747,1.5258639345892337e-13,6.376300823506627e-09,2.7404827310970953e-11,0.008971442343493324,5.128296700271044e-07
748,1.475321847420469e-13,6.3583218258798515e-09,2.7114018951207282e-11,0.008965215909845798,5.114692448411144e-07
749,1.426235204718009e-13,6.340162468066601e-09,2.6825897266551698e-11,0.008959001977467353,5.101142281465714e-07
750,1.3785674519032074e-13,6.321824892603351e-09,2.6540445260415057e-11,0.008952800504972724,5.087645913038167e-07
751,1.3322828504879073e-13,6.303311364794441e-09,2.6257645882437217e-11,0.008946611451167362,5.074203058625531e-07
752,1.2873464613194327e-13,6.2846242695911415e-09,2.597748203274491e-11,0.008940434775046318,5.060813435603433e-07
753,1.2437241281511798e-13,6.265766108407883e-09,2.5699936566126936e-11,0.008934270435793118,5.047476763211233e-07
754,1.201382461532812e-13,6.2467394958794446e-09,2.542499229612723e-11,0.008928118392778659,5.034192762537295e-07
755,1.1602888230141805e-13,6.227547156562996e-09,2.5152631999056684e-11,0.008921978605560103,5.020961156504391e-07
756,1.1204113096571762e-13,6.208191921588876e-09,2.4882838417924557e-11,0.008915851033879783,5.007781669855234e-07
757,1.0817187388498331e-13,6.188676725264072e-09,2.461559426629001e-11,0.008909735637664125,4.994654029138156e-07
758,1.0441806334170838e-13,6.169004601632388e-09,2.4350882232034673e-11,0.008903632377022554,4.981577962692908e-07
759,1.0077672070226716e-13,6.1491786809953294e-09,2.4088684981057122e-11,0.008897541212246441,4.968553200636595e-07
760,9.724493498568197e-14,6.129202186397692e-09,2.3828985160889846e-11,0.008891462103808033,4.955579474849734e-07
761,9.381986146043421e-14,6.109078430081952e-09,2.3571765404239708e-11,0.008885395012359389,4.942656518962446e-07
762,9.0498720268798e-14,6.088810809915477e-09,2.3317008332452594e-11,0.008879339898731348,4.929784068340773e-07
763,8.727879507818315e-14,6.068402805794569e-09,2.3064696558903072e-11,0.00887329672393248,4.91696186007311e-07
764,8.415743175898385e-14,6.047857976029413e-09,2.281481269230993e-11,0.00886726544914805,4.904189632956779e-07
765,8.113203708843697e-14,6.027179953713947e-09,2.256733933997838e-11,0.008861246035739,4.891467127484704e-07
766,7.820007748000375e-14,6.0063724430845994e-09,2.2322259110969787e-11,0.008855238445240925,4.878794085832227e-07
767,7.535907773779662e-14,5.985439215871852e-09,2.2079554619199735e-11,0.008849242639363068,4.866170251844026e-07
768,7.260661983558036e-14,5.964384107648585e-09,2.1839208486465287e-11,0.008843258579987306,4.853595371021165e-07
769,6.994034171988708e-14,5.943211014179016e-09,2.1601203345402314e-11,0.00883728622916716,4.841069190508252e-07
770,6.735793613679047e-14,5.921923887772083e-09,2.136552184237363e-11,0.008831325549126808,4.828591459080716e-07
771,6.485714948189372e-14,5.900526733643014e-09,2.113214664028891e-11,0.008825376502260092,4.816161927132205e-07
772,6.243578067309361e-14,5.879023606286772e-09,2.090106042135717e-11,0.008819439051129554,4.803780346662085e-07
773,6.00916800456903e-14,5.857418605867019e-09,2.0672245889772712e-11,0.008813513158465453,4.791446471263061e-07
774,5.782274826942082e-14,5.835715874624139e-09,2.0445685774335337e-11,0.008807598787164816,4.779160056108909e-07
775,5.5626935287000366e-14,5.813919593305751e-09,2.022136283100568e-11,0.008801695900290474,4.76692085794231e-07
776,5.350223927376472e-14,5.792033977623167e-09,1.9999259845396552e-11,0.008795804461070117,4.7547286350628035e-07
777,5.1446705618012696e-14,5.770063274737024e-09,1.9779359635201205e-11,0.008789924432895346,4.7425831473148424e-07
778,4.9458425921655766e-14,5.748011759775328e-09,1.956164505255922e-11,0.008784055779320742,4.730484156075957e-07
779,4.7535537020788335e-14,5.725883732386996e-09,1.9346098986360984e-11,0.00877819846406294,4.7184314242450225e-07
780,4.5676220025799677e-14,5.703683513333909e-09,1.9132704364491624e-11,0.008772352450999695,4.706424716230633e-07
781,4.387869938065483e-14,5.681415441124371e-09,1.8921444156015195e-11,0.008766517704168973,4.694463797939579e-07
782,4.2141241940978697e-14,5.6590838686907405e-09,1.8712301373299934e-11,0.008760694187768044,4.682548436765428e-07
783,4.046215607058402e-14,5.636693160113955e-09,1.850525907408561e-11,0.008754881866152572,4.6706784015772035e-07
784,3.883979075609081e-14,5.614247687397499e-09,1.8300300363493547e-11,0.008749080703835718,4.6588534627081677e-07
785,3.727253473929068e-14,5.59175182729323e-09,1.8097408395980426e-11,0.008743290665487251,4.6470733919447026e-07
786,3.575881566691574e-14,5.569209958181469e-09,1.7896566377236483e-11,0.008737511715932664,4.635337962515288e-07
787,3.4297099257478855e-14,5.546626457007493e-09,1.7697757566029145e-11,0.008731743820152287,4.62364694907958e-07
788,3.288588848485658e-14,5.524005696276579e-09,1.750096527599277e-11,0.008725986943280424,4.6120001277175826e-07
789,3.152372277829368e-14,5.501352041109567e-09,1.7306172877365428e-11,0.008720241050604483,4.600397275918917e-07
790,3.0209177238512544e-14,5.478669846360764e-09,1.71133637986735e-11,0.008714506107564107,4.588838172572185e-07
791,2.8940861869617957e-14,5.455963453799941e-09,1.692252152836487e-11,0.00870878207975033,4.577322597954424e-07
792,2.771742082649199e-14,5.4332371893600495e-09,1.673362961639172e-11,0.00870306893290472,4.5658503337206576e-07
793,2.6537531677380606e-14,5.410495360452087e-09,1.6546671675743473e-11,0.00869736663291854,4.5544211628935366e-07
794,2.5399904681378212e-14,5.3877422533485484e-09,1.6361631383930915e-11,0.008691675145831908,4.5430348698530703e-07
